genome_id,resistant_phenotype
"1733.11164","Susceptible"
"1733.2955","Susceptible"
"1773.21529","Resistant"
"1773.18421","Resistant"
"1773.34710","Susceptible"
"1773.41687","Susceptible"
"1773.4721","Susceptible"
"1733.1997","Susceptible"
"1733.3809","Susceptible"
"1773.20598","Resistant"
"1733.10745","Susceptible"
"1773.42338","Resistant"
"1733.8519","Resistant"
"1773.33577","Resistant"
"1773.31260","Susceptible"
"1438858.3","Resistant"
"1773.3424","Susceptible"
"1773.37307","Susceptible"
"1773.14664","Resistant"
"1733.4123","Resistant"
"1773.14944","Susceptible"
"1773.20086","Susceptible"
"1733.6621","Susceptible"
"1733.3359","Susceptible"
"1397905.3","Susceptible"
"1733.2987","Susceptible"
"1733.1274","Resistant"
"1733.1624","Resistant"
"1733.2268","Resistant"
"1733.4483","Susceptible"
"1733.2029","Susceptible"
"1733.4498","Resistant"
"1733.5705","Susceptible"
"1773.27581","Susceptible"
"1773.15188","Susceptible"
"1733.11180","Susceptible"
"1773.19919","Susceptible"
"1773.5273","Susceptible"
"1773.18378","Resistant"
"1773.15399","Susceptible"
"1773.2826","Susceptible"
"1448697.3","Susceptible"
"1733.10534","Susceptible"
"1773.18495","Resistant"
"1733.7813","Resistant"
"1733.1533","Resistant"
"1733.9159","Susceptible"
"1773.32926","Resistant"
"1733.1063","Susceptible"
"1773.15992","Susceptible"
"1773.37943","Resistant"
"1733.7422","Resistant"
"1773.18980","Susceptible"
"1733.10529","Susceptible"
"1733.4759","Susceptible"
"1773.18680","Resistant"
"1773.41791","Resistant"
"1773.40346","Resistant"
"1423518.3","Resistant"
"1733.6567","Resistant"
"1773.17420","Susceptible"
"1773.31183","Susceptible"
"1733.5974","Resistant"
"1773.14315","Susceptible"
"1773.4897","Susceptible"
"1773.39819","Susceptible"
"1733.9828","Resistant"
"1733.2824","Resistant"
"1733.7951","Resistant"
"1773.39974","Susceptible"
"1733.7092","Susceptible"
"1733.6535","Susceptible"
"1773.20331","Susceptible"
"1773.10557","Resistant"
"1733.4142","Susceptible"
"1773.39821","Resistant"
"1733.8435","Resistant"
"1733.9531","Susceptible"
"1773.28138","Susceptible"
"1733.1346","Resistant"
"1733.6118","Resistant"
"1733.7000","Resistant"
"1773.38184","Susceptible"
"1773.26955","Resistant"
"1733.1275","Resistant"
"1773.39700","Susceptible"
"1773.36290","Susceptible"
"1773.39216","Susceptible"
"1773.14802","Susceptible"
"1773.17340","Susceptible"
"1733.8849","Susceptible"
"1733.5487","Susceptible"
"1733.377","Susceptible"
"1773.3455","Susceptible"
"1733.2264","Resistant"
"1773.19255","Susceptible"
"1448576.3","Resistant"
"1773.40451","Susceptible"
"1733.1467","Susceptible"
"1733.8493","Susceptible"
"1773.14671","Resistant"
"1773.17573","Susceptible"
"1773.20231","Susceptible"
"1733.3644","Susceptible"
"1773.34189","Susceptible"
"1733.8963","Resistant"
"1773.31921","Resistant"
"1773.19948","Susceptible"
"1773.20260","Susceptible"
"1773.19697","Susceptible"
"1773.19203","Susceptible"
"1733.11161","Susceptible"
"1733.4416","Susceptible"
"1773.43728","Susceptible"
"1773.39818","Susceptible"
"1733.3444","Susceptible"
"1733.4193","Susceptible"
"1773.21685","Resistant"
"1733.7297","Resistant"
"1773.40529","Susceptible"
"1773.41806","Susceptible"
"1773.18641","Resistant"
"1773.39769","Resistant"
"1773.26817","Resistant"
"1773.3408","Susceptible"
"1773.15748","Susceptible"
"1773.19410","Resistant"
"1773.27852","Resistant"
"1733.10376","Susceptible"
"1773.42010","Susceptible"
"1773.18898","Susceptible"
"1733.1105","Resistant"
"1773.21198","Resistant"
"1773.42423","Resistant"
"1733.3198","Susceptible"
"1733.3849","Susceptible"
"1733.2815","Resistant"
"1773.29857","Resistant"
"1421970.3","Resistant"
"1733.6968","Resistant"
"1733.10369","Susceptible"
"1773.35923","Susceptible"
"1733.3474","Susceptible"
"1733.4752","Susceptible"
"1733.4452","Susceptible"
"1773.41197","Resistant"
"1773.32605","Resistant"
"1733.5233","Susceptible"
"1773.14695","Susceptible"
"1733.8189","Resistant"
"1773.33265","Susceptible"
"1773.28348","Susceptible"
"1773.16332","Susceptible"
"1773.20444","Resistant"
"1733.9678","Susceptible"
"1773.16378","Susceptible"
"1773.4119","Susceptible"
"1773.31934","Susceptible"
"1733.9651","Susceptible"
"1448455.3","Susceptible"
"1773.18917","Susceptible"
"1733.11141","Susceptible"
"1733.5540","Susceptible"
"1773.4937","Susceptible"
"1733.3881","Susceptible"
"1733.1165","Susceptible"
"1733.2346","Resistant"
"1773.13235","Susceptible"
"1733.4959","Resistant"
"1773.1634","Resistant"
"1733.5789","Susceptible"
"1773.15798","Susceptible"
"1773.20056","Susceptible"
"1733.3604","Susceptible"
"1733.2479","Resistant"
"1773.19275","Susceptible"
"1773.43794","Susceptible"
"1733.11250","Resistant"
"1773.3110","Susceptible"
"1733.7467","Resistant"
"1733.8057","Susceptible"
"1773.21105","Susceptible"
"1733.9323","Susceptible"
"1733.3301","Susceptible"
"1733.6750","Resistant"
"1773.42171","Resistant"
"1733.8158","Susceptible"
"1773.13648","Susceptible"
"1773.19922","Susceptible"
"1773.13495","Susceptible"
"1733.6103","Resistant"
"1773.30521","Susceptible"
"1733.959","Resistant"
"1733.1482","Susceptible"
"1773.18696","Resistant"
"1733.10374","Susceptible"
"1773.16043","Susceptible"
"1733.4846","Susceptible"
"1773.34676","Susceptible"
"1773.4285","Susceptible"
"1733.7074","Susceptible"
"1773.32521","Susceptible"
"1773.21619","Resistant"
"1773.27685","Susceptible"
"1733.11202","Susceptible"
"1773.34560","Susceptible"
"1773.18411","Resistant"
"1773.32430","Resistant"
"1733.9892","Resistant"
"1773.29995","Susceptible"
"1773.20946","Susceptible"
"1733.8532","Resistant"
"1354137.3","Susceptible"
"1733.6918","Susceptible"
"1773.36429","Susceptible"
"1773.31800","Resistant"
"1773.38004","Susceptible"
"1773.34010","Resistant"
"1773.34323","Susceptible"
"1733.1121","Resistant"
"1773.26096","Resistant"
"1773.27420","Susceptible"
"1773.3076","Susceptible"
"1773.37818","Resistant"
"1733.7839","Susceptible"
"1773.2729","Resistant"
"1773.27990","Susceptible"
"1773.21422","Resistant"
"1400939.3","Resistant"
"1448464.3","Resistant"
"1773.16176","Susceptible"
"1773.41786","Resistant"
"1733.7911","Susceptible"
"1773.17646","Resistant"
"1733.8720","Resistant"
"1773.41144","Resistant"
"1733.4602","Susceptible"
"1773.1751","Resistant"
"1773.15749","Susceptible"
"1733.403","Resistant"
"1733.1032","Resistant"
"1733.10877","Susceptible"
"1773.32277","Resistant"
"1733.4730","Susceptible"
"1733.513","Susceptible"
"1733.9011","Resistant"
"1773.37221","Susceptible"
"1733.11179","Susceptible"
"1773.15208","Susceptible"
"1733.6209","Susceptible"
"1773.41880","Resistant"
"1733.7482","Resistant"
"1773.18401","Resistant"
"1733.3070","Resistant"
"1773.19586","Susceptible"
"1733.7923","Susceptible"
"1733.10772","Susceptible"
"1733.2151","Susceptible"
"1773.41034","Resistant"
"1773.36581","Susceptible"
"1773.39386","Susceptible"
"1773.29920","Susceptible"
"1733.5528","Susceptible"
"1773.37281","Susceptible"
"1773.19684","Susceptible"
"1773.5580","Susceptible"
"1733.3653","Susceptible"
"1733.6791","Susceptible"
"1733.8445","Resistant"
"1773.27673","Susceptible"
"1733.9094","Susceptible"
"1733.8283","Susceptible"
"1773.27611","Susceptible"
"1765.509","Susceptible"
"1773.3945","Susceptible"
"1733.4767","Susceptible"
"1773.1614","Susceptible"
"1773.17252","Susceptible"
"1773.43582","Resistant"
"1773.14884","Susceptible"
"1773.3392","Resistant"
"1733.1736","Resistant"
"1773.41098","Resistant"
"1773.35682","Resistant"
"1773.21204","Resistant"
"1773.14903","Susceptible"
"1773.31166","Susceptible"
"1773.34251","Susceptible"
"1773.5407","Susceptible"
"1773.34357","Susceptible"
"1773.40726","Resistant"
"1773.21454","Susceptible"
"1773.21372","Resistant"
"1773.32645","Resistant"
"1733.9833","Susceptible"
"1733.2368","Susceptible"
"1408949.4","Susceptible"
"1773.42105","Susceptible"
"1773.13717","Susceptible"
"1733.11124","Resistant"
"1733.5923","Resistant"
"1733.2838","Resistant"
"1773.19267","Susceptible"
"1733.10360","Susceptible"
"1773.38069","Susceptible"
"1773.15611","Susceptible"
"1773.39863","Susceptible"
"1773.29329","Susceptible"
"1733.2144","Resistant"
"1773.15411","Susceptible"
"1773.38291","Resistant"
"1773.20414","Resistant"
"1773.19322","Susceptible"
"1773.2792","Susceptible"
"1733.3423","Susceptible"
"1773.23355","Resistant"
"1773.21509","Resistant"
"1733.1078","Susceptible"
"1773.41166","Resistant"
"1397910.3","Resistant"
"1773.42439","Susceptible"
"1773.8650","Susceptible"
"1773.42287","Resistant"
"1733.3222","Susceptible"
"1733.7041","Resistant"
"1733.4941","Susceptible"
"1773.20554","Resistant"
"1733.6093","Susceptible"
"1733.10398","Susceptible"
"1733.606","Resistant"
"1773.38555","Susceptible"
"1773.19408","Susceptible"
"1773.4902","Susceptible"
"1733.10395","Susceptible"
"1773.18727","Susceptible"
"1733.2249","Resistant"
"1773.3230","Susceptible"
"1773.4598","Susceptible"
"1773.15342","Susceptible"
"1773.28168","Susceptible"
"1773.318","Resistant"
"1733.10826","Susceptible"
"1773.4474","Susceptible"
"1773.19133","Susceptible"
"1733.3103","Susceptible"
"1773.21579","Resistant"
"1733.9995","Susceptible"
"1733.3079","Resistant"
"1773.15484","Susceptible"
"1773.28220","Susceptible"
"1773.30432","Resistant"
"1773.3630","Susceptible"
"1773.29646","Resistant"
"1773.41047","Susceptible"
"1733.8861","Resistant"
"1773.10614","Resistant"
"1733.7019","Susceptible"
"1773.10751","Resistant"
"1733.2217","Susceptible"
"1773.41941","Susceptible"
"1773.3179","Susceptible"
"1773.36336","Susceptible"
"1733.4624","Susceptible"
"1765.414","Susceptible"
"1773.40016","Susceptible"
"1773.15185","Susceptible"
"1733.2883","Resistant"
"1773.5834","Susceptible"
"1733.10722","Resistant"
"1773.8299","Resistant"
"1773.43507","Susceptible"
"1733.7077","Resistant"
"1773.5422","Susceptible"
"1773.18418","Resistant"
"1733.7954","Resistant"
"1733.385","Susceptible"
"1733.4963","Susceptible"
"1773.15712","Resistant"
"1733.3918","Susceptible"
"1448819.3","Susceptible"
"1773.18227","Resistant"
"1773.15577","Susceptible"
"1733.4570","Susceptible"
"1773.20171","Susceptible"
"1733.1468","Susceptible"
"1773.28097","Susceptible"
"1773.15422","Susceptible"
"1773.33259","Susceptible"
"1773.19099","Susceptible"
"1733.6453","Susceptible"
"1773.13581","Resistant"
"1400924.3",
"1773.36839","Susceptible"
"1773.21029","Susceptible"
"1773.17544","Resistant"
"1773.33130","Susceptible"
"1773.36200","Resistant"
"1773.20986","Resistant"
"1773.17228","Susceptible"
"1423440.3","Resistant"
"1773.29932","Susceptible"
"1773.36618","Susceptible"
"1733.6967","Susceptible"
"1733.5005","Susceptible"
"1773.31613","Resistant"
"1733.8055","Susceptible"
"1773.19597","Susceptible"
"1773.14778","Susceptible"
"1408951.4",
"1733.6498","Susceptible"
"1733.3528","Susceptible"
"1773.34508","Susceptible"
"1773.42616","Resistant"
"1733.1188","Resistant"
"1773.19190","Susceptible"
"1773.42205","Susceptible"
"1773.5690","Susceptible"
"1773.18553","Resistant"
"1773.20815","Susceptible"
"1773.21001","Susceptible"
"1733.2170","Resistant"
"1773.15686","Resistant"
"1773.19199","Susceptible"
"1733.11155","Susceptible"
"1733.7117","Resistant"
"1773.19834","Susceptible"
"1733.3304","Susceptible"
"1733.4276","Susceptible"
"1324250.3","Resistant"
"1733.1019","Resistant"
"1733.6469","Susceptible"
"1733.581","Resistant"
"1733.7981","Resistant"
"1448563.3","Resistant"
"1773.40967","Susceptible"
"1773.14317","Susceptible"
"1773.35225","Susceptible"
"1773.20190","Susceptible"
"1733.7643","Resistant"
"1773.31726","Resistant"
"1733.3118","Susceptible"
"1773.13659","Susceptible"
"1773.33108","Resistant"
"1773.13534","Susceptible"
"1773.34767","Susceptible"
"1733.5878","Resistant"
"1733.6001","Susceptible"
"1773.20889","Susceptible"
"1733.6563","Susceptible"
"1773.38928","Resistant"
"1773.19960","Susceptible"
"1733.9811","Susceptible"
"1773.33334","Resistant"
"1773.20008","Susceptible"
"1733.7889","Resistant"
"1773.31894","Resistant"
"1733.11019","Susceptible"
"1773.21032","Resistant"
"1438835.3","Resistant"
"1773.35648","Susceptible"
"1733.5753","Susceptible"
"1733.4521","Susceptible"
"1773.14865","Susceptible"
"1773.20156","Susceptible"
"1773.20297","Susceptible"
"1773.39155","Susceptible"
"1733.3817","Susceptible"
"1733.6859","Resistant"
"1773.42249","Resistant"
"1733.3434","Susceptible"
"1773.3544","Susceptible"
"1773.35651","Resistant"
"1773.4650","Susceptible"
"1773.27356","Susceptible"
"1733.2413","Resistant"
"1773.18518","Resistant"
"1773.29439","Resistant"
"1733.9045","Resistant"
"1733.1203","Resistant"
"1733.3821","Susceptible"
"1733.3719","Susceptible"
"1733.2137","Resistant"
"1733.8231","Susceptible"
"1733.1436","Resistant"
"1408904.4","Susceptible"
"1773.41059","Resistant"
"1733.9927","Resistant"
"1773.27428","Susceptible"
"1773.42266","Resistant"
"1773.36229","Resistant"
"1427264.3","Susceptible"
"1773.21455","Resistant"
"1773.16043","Susceptible"
"1733.4265","Susceptible"
"1773.42130","Resistant"
"1733.1828","Susceptible"
"1773.15704","Susceptible"
"1773.40279","Resistant"
"1773.42398","Susceptible"
"1773.20577","Resistant"
"1773.32316","Resistant"
"1773.43009","Susceptible"
"1733.4121","Susceptible"
"1773.13453","Susceptible"
"1773.4552","Susceptible"
"1773.19559","Susceptible"
"1773.39542","Resistant"
"1773.38795","Resistant"
"1733.10254","Susceptible"
"1773.18929","Resistant"
"1733.2781","Resistant"
"1773.38174","Resistant"
"1773.14978","Susceptible"
"1733.7898","Susceptible"
"1733.6462","Susceptible"
"1773.29275","Susceptible"
"1773.36454","Susceptible"
"1773.35550","Susceptible"
"1733.4796","Susceptible"
"1773.16345","Susceptible"
"1773.40714","Resistant"
"1773.34780","Susceptible"
"1773.33474","Resistant"
"1773.15588","Susceptible"
"1773.13361","Susceptible"
"1773.39277","Resistant"
"1733.3502","Susceptible"
"1773.30593","Susceptible"
"1773.14987","Susceptible"
"1773.35687","Resistant"
"1773.42339","Resistant"
"1733.1024","Resistant"
"1773.40123","Susceptible"
"1773.28344","Susceptible"
"1773.18199","Resistant"
"1773.2478","Susceptible"
"1773.43267","Resistant"
"1733.8892","Resistant"
"1733.9338","Susceptible"
"1733.9411","Resistant"
"1733.5360","Susceptible"
"1733.1733","Susceptible"
"1773.38831","Resistant"
"1733.8744","Susceptible"
"1773.1381","Susceptible"
"1773.39543","Resistant"
"1773.42062","Susceptible"
"1773.34360","Resistant"
"1733.6433","Susceptible"
"1773.13497","Susceptible"
"1733.8828","Resistant"
"1733.5982","Susceptible"
"1733.1314","Resistant"
"1733.3927","Susceptible"
"1773.40756","Resistant"
"1773.10648","Resistant"
"1733.296","Resistant"
"1733.8047","Susceptible"
"1773.33935","Resistant"
"1733.2706","Susceptible"
"1773.13323","Susceptible"
"1773.1415","Susceptible"
"1773.18890","Susceptible"
"1733.1017","Susceptible"
"1733.6534","Resistant"
"1733.7841","Susceptible"
"1773.20517","Resistant"
"1773.18369","Resistant"
"1733.6671","Susceptible"
"1773.18396","Resistant"
"1773.20605","Susceptible"
"1773.27454","Susceptible"
"1773.18990","Susceptible"
"1448454.3","Susceptible"
"1733.1680","Resistant"
"1733.7823","Resistant"
"1733.4045","Susceptible"
"1397886.3","Resistant"
"1773.15551","Susceptible"
"1773.37004","Susceptible"
"1773.33582","Resistant"
"1397933.3","Resistant"
"1773.31235","Susceptible"
"1448616.3","Susceptible"
"1733.1455","Susceptible"
"1773.4995","Susceptible"
"1733.5960","Resistant"
"1773.28466","Susceptible"
"1733.10135","Susceptible"
"1773.32800","Susceptible"
"1773.33741","Susceptible"
"1733.1410","Resistant"
"1733.470","Resistant"
"1773.15341","Susceptible"
"1733.2510","Resistant"
"1733.4542","Susceptible"
"1733.5758","Susceptible"
"1773.17583","Susceptible"
"1733.10327","Susceptible"
"1773.18984","Susceptible"
"1733.8899","Susceptible"
"1733.1625","Resistant"
"1733.8975","Resistant"
"1773.28094","Susceptible"
"1773.39980","Susceptible"
"2583591.8","Susceptible"
"1773.35737","Resistant"
"1733.1511","Resistant"
"1773.17433","Resistant"
"1773.15170","Susceptible"
"1773.23636","Resistant"
"1448654.3","Susceptible"
"1773.42350","Resistant"
"1773.40048","Susceptible"
"1733.2984","Susceptible"
"1773.19125","Susceptible"
"1733.1485","Resistant"
"1733.4044","Susceptible"
"1733.3310","Resistant"
"1773.1479","Susceptible"
"1733.5158","Susceptible"
"1773.23371","Resistant"
"1773.15296","Susceptible"
"1773.36693","Susceptible"
"1773.948","Susceptible"
"1773.28034","Resistant"
"1773.16072","Susceptible"
"1733.5897","Susceptible"
"1773.10625","Susceptible"
"1773.36733","Resistant"
"1733.5683","Susceptible"
"1733.8486","Resistant"
"1773.3626","Susceptible"
"1773.5702","Susceptible"
"1733.10860","Susceptible"
"1773.1576","Resistant"
"1773.36428","Susceptible"
"1773.5333","Susceptible"
"1448417.3","Susceptible"
"1773.36488","Resistant"
"1773.39146","Susceptible"
"1773.21520","Resistant"
"1733.4085","Susceptible"
"1733.4673","Susceptible"
"1733.9126","Susceptible"
"1733.8545","Resistant"
"1773.20799","Susceptible"
"1733.9088","Resistant"
"1427207.3","Resistant"
"1773.17853","Susceptible"
"1773.38466","Susceptible"
"1773.4885","Susceptible"
"1773.35122","Resistant"
"1773.15161","Susceptible"
"1773.1796","Resistant"
"1773.36492","Resistant"
"1773.19578","Susceptible"
"1773.15746","Susceptible"
"1733.1814","Resistant"
"1733.4048","Susceptible"
"1733.6661","Susceptible"
"1733.3761","Susceptible"
"1773.15210","Susceptible"
"1773.30579","Susceptible"
"1733.6336","Susceptible"
"1773.15912","Susceptible"
"1733.7953","Susceptible"
"1773.21157","Susceptible"
"1733.5959","Resistant"
"1773.40640","Resistant"
"1733.7746","Resistant"
"1773.21312","Resistant"
"1733.4622","Susceptible"
"1773.36006","Resistant"
"1733.2268","Resistant"
"1733.6289","Susceptible"
"1773.42157","Resistant"
"1733.7414","Resistant"
"1733.10756","Susceptible"
"1733.6802","Susceptible"
"1773.15635","Susceptible"
"1354160.3","Susceptible"
"1773.33118","Resistant"
"1773.39137","Susceptible"
"1733.369","Susceptible"
"1773.33226","Susceptible"
"1733.2185","Susceptible"
"1733.6872","Susceptible"
"1773.18446","Resistant"
"1733.3874","Susceptible"
"1773.41601","Susceptible"
"1733.10416","Susceptible"
"1773.20125","Susceptible"
"1733.6256","Susceptible"
"1733.4713","Resistant"
"1733.3328","Susceptible"
"1733.8300","Susceptible"
"1773.42679","Susceptible"
"1773.28056","Susceptible"
"1773.41564","Susceptible"
"1773.21603","Resistant"
"1773.5541","Susceptible"
"1773.20659","Susceptible"
"1773.39253","Resistant"
"1733.9789","Susceptible"
"1773.14966","Susceptible"
"1733.3043","Resistant"
"1773.31117","Susceptible"
"1733.1435","Resistant"
"1773.15927","Susceptible"
"1773.33563","Susceptible"
"1733.2265","Susceptible"
"1773.5242","Susceptible"
"1773.16038","Susceptible"
"1773.16303","Resistant"
"1733.48","Susceptible"
"1733.5403","Susceptible"
"1773.39859","Susceptible"
"1733.11178","Susceptible"
"1733.1387","Resistant"
"1733.1600","Resistant"
"1773.20393","Resistant"
"1773.32790","Susceptible"
"1773.16086","Resistant"
"1773.41037","Resistant"
"1773.32397","Resistant"
"1733.5648","Susceptible"
"1773.18528","Resistant"
"1773.20281","Resistant"
"1733.7305","Resistant"
"1733.677","Susceptible"
"1733.4429","Susceptible"
"1773.21293","Susceptible"
"1773.30493","Susceptible"
"1773.21145","Susceptible"
"1733.9660","Susceptible"
"1773.42019","Resistant"
"1773.39351","Susceptible"
"1773.1743","Resistant"
"1773.39147","Susceptible"
"1773.36984","Resistant"
"1733.5735","Susceptible"
"1733.10571","Susceptible"
"1733.7961","Susceptible"
"1733.4726","Susceptible"
"1773.1726","Resistant"
"1773.40853","Resistant"
"1773.15883","Susceptible"
"1773.39307","Susceptible"
"1773.37782","Resistant"
"1427214.3","Resistant"
"1773.1761","Susceptible"
"1733.10516","Susceptible"
"1773.15663","Susceptible"
"1733.2979","Susceptible"
"1733.749","Resistant"
"1733.7091","Resistant"
"1733.3389","Susceptible"
"1773.21528","Resistant"
"1773.36596","Susceptible"
"1773.35227","Resistant"
"1773.17479","Susceptible"
"1773.35713","Resistant"
"1733.9715","Susceptible"
"1733.5933","Susceptible"
"1733.1436","Resistant"
"1773.38944","Resistant"
"1773.19009","Susceptible"
"1733.9246","Susceptible"
"1773.17954","Susceptible"
"1773.31809","Resistant"
"1773.39151","Susceptible"
"1773.16063","Susceptible"
"1733.2730","Resistant"
"1733.7655","Resistant"
"1733.10130","Susceptible"
"1733.3994","Susceptible"
"1773.18488","Resistant"
"1773.43529","Resistant"
"1733.2068","Resistant"
"1733.4864","Susceptible"
"1733.7628","Resistant"
"1773.33584","Resistant"
"1773.3570","Susceptible"
"1733.8318","Susceptible"
"1733.17","Susceptible"
"1773.9538","Resistant"
"1773.42349","Susceptible"
"1773.27745","Susceptible"
"1773.1102","Resistant"
"1773.15275","Susceptible"
"1773.3783","Susceptible"
"1773.4881","Susceptible"
"1773.27015","Resistant"
"1733.1546","Resistant"
"1773.18723","Susceptible"
"1773.31658","Susceptible"
"1733.9196","Susceptible"
"1773.19358","Susceptible"
"1733.10799","Susceptible"
"1773.18696","Resistant"
"1773.41853","Resistant"
"1773.20468","Resistant"
"1773.33898","Resistant"
"1773.13935","Susceptible"
"1733.2580","Resistant"
"1773.10684","Resistant"
"1733.9085","Resistant"
"1773.29769","Resistant"
"1773.27970","Susceptible"
"1773.43032","Susceptible"
"1733.2433","Resistant"
"1733.501","Susceptible"
"1733.9688","Susceptible"
"1773.32303","Resistant"
"1773.28033","Susceptible"
"1773.29494","Resistant"
"1773.35435","Susceptible"
"1773.36938","Susceptible"
"1733.9816","Susceptible"
"1773.32974","Susceptible"
"1773.19305","Resistant"
"1773.36259","Susceptible"
"1773.42303","Susceptible"
"1773.37474","Susceptible"
"1733.4005","Susceptible"
"1773.37220","Susceptible"
"1773.42270","Susceptible"
"1733.10769","Susceptible"
"1733.9496","Susceptible"
"1773.18877","Susceptible"
"1733.9855","Resistant"
"1733.8884","Resistant"
"1448400.3","Susceptible"
"1773.1524","Resistant"
"1733.61","Susceptible"
"1773.19346","Susceptible"
"1773.29452","Resistant"
"1773.21433","Susceptible"
"1733.9807","Susceptible"
"1773.31445","Susceptible"
"1733.9870","Susceptible"
"1733.7376","Resistant"
"1733.8621","Susceptible"
"1773.8259","Susceptible"
"1733.9664","Susceptible"
"1448430.3","Susceptible"
"1773.37383","Susceptible"
"1773.15353","Susceptible"
"1773.18320","Resistant"
"1773.3416","Susceptible"
"1773.1869","Resistant"
"1773.14971","Susceptible"
"1773.28994","Susceptible"
"1773.40084","Susceptible"
"1773.40958","Resistant"
"1773.3794","Susceptible"
"1773.4475","Susceptible"
"1773.13295","Susceptible"
"1733.3956","Resistant"
"1773.41338","Resistant"
"1773.27181","Resistant"
"1733.917","Resistant"
"1733.5612","Susceptible"
"1773.14316","Resistant"
"1733.4236","Susceptible"
"1773.41846","Resistant"
"1773.19914","Susceptible"
"1733.5949","Susceptible"
"1733.7404","Resistant"
"1773.38419","Susceptible"
"1773.36202","Susceptible"
"1773.34653","Resistant"
"1773.19246","Susceptible"
"1733.3552","Susceptible"
"1773.21489","Susceptible"
"1773.34221","Susceptible"
"1773.30609","Susceptible"
"1773.40647","Resistant"
"1773.32842","Susceptible"
"1438834.3",
"1408916.4",
"1773.16089","Susceptible"
"1733.6149","Resistant"
"1773.38324","Resistant"
"1773.3690","Susceptible"
"1773.38306","Resistant"
"1773.2588","Resistant"
"1773.18468","Resistant"
"1733.7395","Resistant"
"1733.9473","Resistant"
"1773.15777","Susceptible"
"1773.19188","Resistant"
"1773.1275","Resistant"
"1773.29673","Resistant"
"1733.2660","Resistant"
"1733.3675","Susceptible"
"1773.20509","Resistant"
"1773.10600","Resistant"
"1773.4329","Susceptible"
"1773.19333","Susceptible"
"1733.7530","Susceptible"
"1733.2784","Resistant"
"1773.4643","Resistant"
"1733.5792","Susceptible"
"1773.19387","Susceptible"
"1733.8807","Resistant"
"1733.5661","Susceptible"
"1733.9318","Susceptible"
"1733.4198","Susceptible"
"1733.7735","Resistant"
"1733.8431","Resistant"
"1733.8532","Resistant"
"1773.15685","Susceptible"
"1773.34113","Susceptible"
"1773.5586","Susceptible"
"1773.2548","Susceptible"
"1773.20162","Susceptible"
